id	palette	topic	role	seconds	trim_start	title	creator	source_page	download_url	license	license_url	source_page_sha256	media_sha256	advertised_duration_seconds	decoded_duration_seconds	used_by
tempest_hail_s	tempest	hail	short	12	5	Stereo Rain + Thunder + Hail Storm (Indoor Recording)	musicvision31	https://freesound.org/people/musicvision31/sounds/431787	https://cdn.freesound.org/previews/431/431787_817038-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	6bb730fbb37273697f20a516637d72d855cae2a7b8faf7c9187d173a764047ef	8d684a9449b0983706649ee3c6a01ff29cca0bbdee32b0dc3771a50997a7c96b	140.515000	17.100000	tempest
tempest_gale_l	tempest	gale	long	30	9.69	Gale Wind.wav	LanDub	https://freesound.org/people/LanDub/sounds/181935	https://cdn.freesound.org/previews/181/181935_3296721-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	86ba951af7493e44582f05b56d201f9243be27cb651540f60ade63fef62fce61	352a6eb98ddbdcee15c887c693d45d8f1c6fc010d086f863152757c260f80e9a	59.071000	39.790000	tempest;stormfolk
tempest_gale_s	tempest	gale	short	12	5	Strong Wind 02.wav	Tim_Verberne	https://freesound.org/people/Tim_Verberne/sounds/518091	https://cdn.freesound.org/previews/518/518091_4838691-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	b445476b0d2ac0eed86fa9815b0bdbf288bd7663debca4dabd6a4fb180af4872	de774e0cf5ae3d378b7d2a693000c981e8f6a0817bae8d51b3654ba48c860b2b	64.000000	17.100000	tempest;stormfolk
tempest_blizzard_l	tempest	blizzard	long	30	5.084	S21-20 Blizzard wind cold.wav	craigsmith	https://freesound.org/people/craigsmith/sounds/675701	https://cdn.freesound.org/previews/675/675701_2524442-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	58e94db7a0f716159e3545dc45ffb983dfcb0f4f2c976509783de1b7b8a7db07	9f0ab055155ff32fa0a4bccdd0ab71b9bfb1fec6e841f00875ab2e17208502cf	45.253000	35.184000	tempest
tempest_blizzard_s	tempest	blizzard	short	12	5	Wind Howling thru window crack.mp3	DAVESTALKER	https://freesound.org/people/DAVESTALKER/sounds/331527	https://cdn.freesound.org/previews/331/331527_2417207-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	1a608e0d4bb90d7e7958aa3b665919e6ae48a43afb90cfc8acc9872dce113df8	5dfd193f27e0d8d11102f2ea20202f064c4e9dabe9d67d00a63f01d45baa62b3	40.530000	17.100000	tempest
tempest_hurricane_l	tempest	hurricane	long	30	10	G56-18-Hurricane Wind.wav	craigsmith	https://freesound.org/people/craigsmith/sounds/438873	https://cdn.freesound.org/previews/438/438873_2524442-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	6dee6b04b5f6666a7d24155b1b712c987fcb876d522b5f9d93c925b4cac8ae65	3d3c89d84cba69713041483ca8584f455353f8e2b484bc77ff81a6c08092803a	77.925000	40.100000	tempest;stormfolk
tempest_hurricane_s	tempest	hurricane	short	12	5	121030 Wind, Hurricane Sandy, from window, Toronto.wav	TRP	https://freesound.org/people/TRP/sounds/616804	https://cdn.freesound.org/previews/616/616804_97550-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	7a93c72ee9fee5395b8c80398fcf660a51f3b62b03d12d1e8875fad976c8ef56	86784bb4c46a58cbc44584a74b45ba2f479fc643128f8cc7bf645bfa03996593	128.056000	17.100000	tempest;stormfolk
tempest_ocean_storm_l	tempest	ocean_storm	long	30	10	Storm waves breaking on sandy beach in Bournemouth - clean recording	chris_dagorne	https://freesound.org/people/chris_dagorne/sounds/426076	https://cdn.freesound.org/previews/426/426076_3380363-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	ea3952a97214aed0bd0ccb57ded2c4838f5bfe18da242391993f8ac414ee8318	120f4fb608d263fadc524a3740bb23dad70977f940f9ccb5e2bea0adf29e6102	84.431000	40.100000	tempest
tempest_ocean_storm_s	tempest	ocean_storm	short	12	5	Waves hitting rocks spray distance storm at sea Irving Nature Park 190929.flac	TRP	https://freesound.org/people/TRP/sounds/574548	https://cdn.freesound.org/previews/574/574548_97550-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	0185c5dd6b72ffe8713954cef82029a5ed97fda12984e9b474eebb7e13a1f233	a8eb5aa7f10067ac5f7ca9c108773dd652f91e218f6154e74db62e4a1b17db77	88.603000	17.100000	tempest
tempest_crashing_waves_l	tempest	crashing_waves	long	30	10	Crashing Waves into Rocks 4	amholma	https://freesound.org/people/amholma/sounds/376800	https://cdn.freesound.org/previews/376/376800_6128004-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	26888cce77342cf75c223405004a2ea34bc4c7be36192bc2511b7a7cb8b8461b	eed47c3981407d14861bb8188ff225d4bd70be3649c8a4852b140b717b8aac67	74.326000	40.100000	tempest;stormfolk
tempest_crashing_waves_s	tempest	crashing_waves	short	12	5	Wind and distant crashing waves from cliff top. 01.wav	carthny	https://freesound.org/people/carthny/sounds/592425	https://cdn.freesound.org/previews/592/592425_8383609-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	20add34ed012012646d34d2a37a85498a1637e560c0bcf08b0c540da4eeb6e7f	b3d095f95d2fe69e3bf469de3ea88b8ae63f098920e6573c06d7297cabb56cf3	64.271000	17.100000	tempest;stormfolk
tempest_avalanche_l	tempest	avalanche	long	30	6.631	G43-04-AvalancheRockslide.wav	craigsmith	https://freesound.org/people/craigsmith/sounds/438683	https://cdn.freesound.org/previews/438/438683_2524442-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	7238c9cd7b267a2e6b6378f860094a367bbb13779c49d9dd6ddea2ab4c52f09a	81b44e8919586bd26003c5e6662ef346b3e302440117f5eef05873551acf68c0	49.893000	36.731000	tempest
tempest_avalanche_s	tempest	avalanche	short	12	0.349	avl03.wav	blaukreuz	https://freesound.org/people/blaukreuz/sounds/162669	https://cdn.freesound.org/previews/162/162669_623488-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	ce9111d1017c9770bdd9fb238d17e542fe7827bdf69a0ff86707cce7deba424a	377ed091ed79e343acd9a4fad757e4a752ff80f19c843cd53863a6a083b3c6ca	13.048000	12.449000	tempest
tempest_rockfall_l	tempest	rockfall	long	30	10	rocks falling on rock and brik	charleswassner	https://freesound.org/people/charleswassner/sounds/610088	https://cdn.freesound.org/previews/610/610088_10475987-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	6662ea3754e45c4f724dd6ba616cff2bbc808b5ea5df782e4358158c521e5a43	2b757be4d81664f8ba9ec1c3b143e110d37df0bb6747c34baaab681dfc2e4fdb	116.136000	40.100000	tempest;stormfolk
tempest_rockfall_s	tempest	rockfall	short	12	4.483	20120808_064004 Cathedral Mountain rock slide, slow blocky chunks.wav	betchkal	https://freesound.org/people/betchkal/sounds/500638	https://cdn.freesound.org/previews/500/500638_339183-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	b1f52dc92655f63ba1600b659b387724e27e66645c6678269cd78ae189e4f3db	e15bb68e64d7941ef0b45d53daf9e6a7487fef785981c20e3a55d1fd0b3424e9	25.448000	16.582993	tempest;stormfolk
tempest_earthquake_l	tempest	earthquake	long	30	10	Earthquake	TheSpiderWriter	https://freesound.org/people/TheSpiderWriter/sounds/353262	https://cdn.freesound.org/previews/353/353262_6098565-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	ba110be4810e34d64de16e9f14d90592b3f34512f6ab12891dfade1098864f61	de950371c2da8c2bdb95d7e66433c2a31c56290c116b5b88bbeddcd66e3a7cf4	135.279000	40.100000	tempest
tempest_earthquake_s	tempest	earthquake	short	12	3.453	Earthquake in cave	Bertsz	https://freesound.org/people/Bertsz/sounds/524307	https://cdn.freesound.org/previews/524/524307_6714882-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	3207d6197919fc9eb1fd7badd0a3968c4df9c97364d76fe5d467dbae3f3fa7c2	b608280ec0d6fae5ff9fcfdf63ee934a57c199b83ddb4957538221916247a29c	22.359000	15.553000	tempest
tempest_volcano_l	tempest	volcano	long	30	10	Mud Volcano Field - Salton Sea	RTB45	https://freesound.org/people/RTB45/sounds/415608	https://cdn.freesound.org/previews/415/415608_2409224-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	100fe479073e8bbc8a46b41bef94c22e0796d06af5934fb93fb494f7dcc4a238	8b8391597075a772fde48655af87fc9369b758e865297b49ee64d073b4e25f9f	248.732000	40.100000	tempest;stormfolk
tempest_volcano_s	tempest	volcano	short	12	3.848	S35-08 Volcano explosion with debris and lava; 3 versions.wav	craigsmith	https://freesound.org/people/craigsmith/sounds/675739	https://cdn.freesound.org/previews/675/675739_2524442-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	77794232667cf0e4f309aaffe77b751390261425654ce723007e5200efc3137d	f02edd0bf4e484e2f107c144197edd8a167ac90e2eb36a05e7ef43fc79e7b9d1	23.544000	15.948000	tempest;stormfolk
tempest_burning_brush_l	tempest	burning_brush	long	30	10	200912 Burning brush (with wind noise) - raw.wav	djz	https://freesound.org/people/djz/sounds/535096	https://cdn.freesound.org/previews/535/535096_181196-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	6db6474b4e309f525e7c19fc21451d21fbaec3a39bc2e77e504954ab4269e9c2	ea3fa3c8b25991b64276c268bbf64373abcb6bc4ccb3c9909028c5ec3c8bfb57	1000.230000	40.100000	tempest
tempest_burning_brush_s	tempest	burning_brush	short	12	5	Wild fire. Small	goochiano	https://freesound.org/people/goochiano/sounds/755367	https://cdn.freesound.org/previews/755/755367_1185437-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	71680a9e838921d1c6a644c2b6a3387a5311f4bf68534c78006d24631e6ac156	eecde604d708120e8013480cd4862527f60038adc534d5cabe2ef82796a0f310	50.666000	17.100000	tempest
tempest_bonfire_l	tempest	bonfire	long	30	1.936	Bonfire	forfie	https://freesound.org/people/forfie/sounds/364992	https://cdn.freesound.org/previews/364/364992_4351264-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	27481ceccb04ef42de7b46ec0330b10cae0e4a740208557dc78aa857942c2bd6	98d9cff129df9ec6433fbf6e3e490169ec0c1eafe5919ddde30b0871a0724f4f	35.808000	32.036000	tempest;stormfolk
tempest_bonfire_s	tempest	bonfire	short	12	1.304	Bonfire	Electroviolence	https://freesound.org/people/Electroviolence/sounds/234542	https://cdn.freesound.org/previews/234/234542_4238641-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	3f4f104224382523d09f7b4d4fdbb74be67e3707e3532a1b6ff6c1b0de6902c3	25c8ffbc13009d13ffa1779b85675711df19f57c05014ce6f8214c2cc0dd5b75	15.911000	13.403991	tempest;stormfolk
tempest_explosions_l	tempest	explosions	long	30	4.548	Real explosions Real gunshots.wav	The_Sound_Side	https://freesound.org/people/The_Sound_Side/sounds/262436	https://cdn.freesound.org/previews/262/262436_989468-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	e5a90cc1c1db355f3d65e0482bcc6b85121822a9ea5e338b8fc432edddfc8cc4	bad408fa62446dd1ad0e9caddc6d1ed5120deb895ff7d6d9b4baa53453c58ded	43.644000	34.648000	tempest
tempest_explosions_s	tempest	explosions	short	12	5	distant explosions	Kostrava	https://freesound.org/people/Kostrava/sounds/320788	https://cdn.freesound.org/previews/320/320788_1134415-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	b8991a044fbf1d27415f3ae507e95881bb96f133cdcbdfbdc3eabd5c22ec01ea	8e37be04061f25d880740b06d73f0a5c4d085636c21ba9ce22d5917a5b277399	64.000000	17.100000	tempest
tempest_fireworks_l	tempest	fireworks	long	30	10	Fireworks Crackle	16FThumaF	https://freesound.org/people/16FThumaF/sounds/505264	https://cdn.freesound.org/previews/505/505264_10791958-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	0fc6c7f25a91931a62da25867790a3a8adfdb603901e80e239104394831351d3	e8105fde6f0e273cdb791f237ec62fcf26a039988b95f81d48c944db7878d066	69.485000	40.100000	tempest;stormfolk
tempest_fireworks_s	tempest	fireworks	short	12	5	fireworks 2	Andy_Gardner	https://freesound.org/people/Andy_Gardner/sounds/367485	https://cdn.freesound.org/previews/367/367485_2254206-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	2331401657efea946f2fadbeddccf4b099232a30a6fa4cf6fb9db4ed79e53fb8	7e125d8b7d3a2ca31f56f904726ad7837b0f570e0a61131282ffb5b25ec34e2a	44.366000	17.100000	tempest;stormfolk
tempest_cannon_l	tempest	cannon	long	30	10	Cannon fire.WAV	t-man95	https://freesound.org/people/t-man95/sounds/553240	https://cdn.freesound.org/previews/553/553240_11107968-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	515193b7d4992f392bf800d1a8c140de6de132ba95fa708d4190f1518fa5343f	90f7598780bc2273ea6f046b872092d5c4a0a2113d2a316aaff75c2ff22e12de	641.399000	40.100000	tempest
tempest_cannon_s	tempest	cannon	short	12	5	Cannon shots.wav	Andykub	https://freesound.org/people/Andykub/sounds/415293	https://cdn.freesound.org/previews/415/415293_8184822-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	1d324149280b9f9a7fde5cad1438b5c345db45e9e8a1753265a7ce6bf19e1149	fe405e269470d32c231e02f6ebc2945db12ca74f8d977506663d04e995289525	137.447000	17.100000	tempest
tempest_demolition_blast_l	tempest	demolition_blast	long	30	10	Concrete demolition	AugustSandberg	https://freesound.org/people/AugustSandberg/sounds/270300	https://cdn.freesound.org/previews/270/270300_1934171-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	58265fc0d4407bdef2e5c192b331bbc32d1f7d804fc4805798649d4727a9ef7e	c161c0057dfb5116ad7a0f1c25101f507ec511bb6f2a0eb1800aceb003ffc6fd	60.693000	40.100000	tempest;stormfolk
tempest_demolition_blast_s	tempest	demolition_blast	short	12	5	G33-22-Falling Debris and Explosion.wav	craigsmith	https://freesound.org/people/craigsmith/sounds/438528	https://cdn.freesound.org/previews/438/438528_2524442-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	175e985fd4d68015a98c69f4c4181f3db8c99f320e9149a78b83d065e8c458d8	6dfaa224a2f6e2d60fd8fb899e99a6f40c18f0b7519eb1454084ed7fedc79ac3	51.174000	17.100000	tempest;stormfolk
tempest_glass_breaking_l	tempest	glass_breaking	long	30	10	Glass Breaking Foley.wav	UlyssesAtSea	https://freesound.org/people/UlyssesAtSea/sounds/482033	https://cdn.freesound.org/previews/482/482033_8415786-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	6ebbd7736cde12bf6db3033453942239ef381b6fd6c74fe5c077f92e855348d9	9905db4a3f504eaab709b89c8812120d311c9327c6421a9a1889ab0dcff382b3	656.644000	40.100000	tempest
tempest_glass_breaking_s	tempest	glass_breaking	short	12	0.732	Glass Breaking, Peaked mic, distortion.wav	issalcake	https://freesound.org/people/issalcake/sounds/115922	https://cdn.freesound.org/previews/115/115922_1282583-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	206f33acf1e35c8c4af8219e80c62993149348953793b9bbb686bdacc49ef54c	6bfd0d99ffc7bd22ac97b59a9f49ba6a0357814eba39c0528c6eaa62047cff21	14.197000	12.831995	tempest
tempest_tree_falling_l	tempest	tree_falling	long	30	10	G26-24-Tree Crashes.wav	craigsmith	https://freesound.org/people/craigsmith/sounds/438343	https://cdn.freesound.org/previews/438/438343_2524442-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	d6702530a2a3ab28abafe2f3b1ff2360f9f1fb81ffb4f5d1bd330413b1d7a25f	5c6455e0f17ef933926463e01fd6b2e72ca5360e421b113a95821f0e500534bf	64.971000	40.100000	tempest;stormfolk
tempest_tree_falling_s	tempest	tree_falling	short	12	1.973	FXSaSc Wood Tree Trunk Impact Ground Forest 5 Variants	Profispiesser	https://freesound.org/people/Profispiesser/sounds/550918	https://cdn.freesound.org/previews/550/550918_6667441-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	0eabfd990cfa2049e1b273f9181521b207471a79897617d7c011157670333d04	04183a62bbead7c9ace0738e5c190a2723b00ae5662f998662b602bd580774db	17.920000	14.073000	tempest;stormfolk
tempest_ice_cracking_l	tempest	ice_cracking	long	30	10	ice cracking crushed.flac	kyles	https://freesound.org/people/kyles/sounds/452242	https://cdn.freesound.org/previews/452/452242_612689-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	c8b24df72ab199f5f789e379538642ad118b376b80eab09447b1b64438650e82	6e2cc80b2077e1df593c6b4446dfc258c3ffe1b4fc4f3f89489a923721bd36bb	216.298000	40.100000	tempest
tempest_ice_cracking_s	tempest	ice_cracking	short	12	5	footsteps ice snow melted surface lake ice crushing cracking wet.flac	kyles	https://freesound.org/people/kyles/sounds/452229	https://cdn.freesound.org/previews/452/452229_612689-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	45325d3ed98617987f754ca506b52a42e7c2d5e6d6dea573c4d989d2569cd970	78272654c0df86cfca5d51682ceeb45108a56bf403c09d48b6c2d18bc65e4f79	27.788000	17.100000	tempest
tempest_flood_l	tempest	flood	long	30	10	City river with light flooding, pedestrian bridge	Garuda1982	https://freesound.org/people/Garuda1982/sounds/721098	https://cdn.freesound.org/previews/721/721098_2061858-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	2d4bf621f7b885941c9671a2e1aaac563be9d4d02ab66f546d910d3afac5fbc4	ba24b1ea9c48abdc41032dd37cdbd0cd469b0fa84d60e051aa43efdd6d1343d8	129.000000	40.100000	tempest;stormfolk
tempest_flood_s	tempest	flood	short	12	1.371	Rapidly Flowing Water (loopable).wav	Osiruswaltz	https://freesound.org/people/Osiruswaltz/sounds/530168	https://cdn.freesound.org/previews/530/530168_4574070-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	7d3d4dcebeacb48f2f9521d6ed1e2a1e0e5b1128546994ee4dc3eeed4ac674fa	a1ddfb2f5ed75888dfb28d94d9ca737ba70b9c0d0b0936ea1af561255a23abde	16.114000	13.470998	tempest;stormfolk
tempest_tornado_l	tempest	tornado	long	30	5.19	JM_NATURAL ELEMENTS_Wind 01 - Tornado - Inside a metalic squeaking building.wav	Julien Matthey	https://freesound.org/people/Julien%20Matthey/sounds/557188	https://cdn.freesound.org/previews/557/557188_1535323-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	c73d7b77cac905ec135035ed2a56bf2e090b6dff9303e69e295e2b4904071dfd	6162287e87d5f51e7c273279b96abc9b49464bf99bced0ec14949734841f7ac7	45.569000	35.290000	tempest
tempest_tornado_s	tempest	tornado	short	12	5	Burlingame howling wind.wav	Andron827	https://freesound.org/people/Andron827/sounds/646874	https://cdn.freesound.org/previews/646/646874_1504845-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	92128dabc1c7f0b96fc5a00adb34e068d9c87f880527f5d3b5fc0e099962fda9	fd74b5c9ec3baef8ebfdca2d3eb53fa3b0688f8a008a7401afac5523dc080225	121.200000	17.100000	tempest
tempest_geyser_l	tempest	geyser	long	30	10	Mud Volcanos - Salton Sea	RTB45	https://freesound.org/people/RTB45/sounds/415609	https://cdn.freesound.org/previews/415/415609_2409224-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	ae8569c0808d8d8994cde5cbcca91ae262488811bb8290faf14799d5ef17fa5a	869f631e40502fc552ce978e6570b65ba16b1622dcbfe339c017fc279b74f39a	628.611000	40.100000	tempest;stormfolk
tempest_geyser_s	tempest	geyser	short	12	5	GEYSER_SOLDEMANANA_BOLIVIA.wav	keng-wai-chane-chick-te	https://freesound.org/people/keng-wai-chane-chick-te/sounds/441152	https://cdn.freesound.org/previews/441/441152_7522579-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	da010c8ea0c6c544d79a50a43b056b525192f955bc7f72b1c332cfdf2f5c2d85	b176464de1b267692eee1922dd347117e5f431c72891091a07aa666b64beb153	83.312000	17.100000	tempest;stormfolk
tempest_storm_siren_l	tempest	storm_siren	long	30	8.667	Tornado siren in Streamwood IL.wav	audible-edge	https://freesound.org/people/audible-edge/sounds/72831	https://cdn.freesound.org/previews/72/72831_995351-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	f569f1d23f5f478d7d2239e1cecc6d028f29cf7454442aca5f8b8aca78824a52	4d87eb95af6dcb0c5520d786c28097bb1959c3de95f54c87d74be81ea218d403	56.000000	38.767000	tempest
tempest_storm_siren_s	tempest	storm_siren	short	12	5	AE0093 Arlington Heights tornado siren test 08-04-09.flac	audible-edge	https://freesound.org/people/audible-edge/sounds/76944	https://cdn.freesound.org/previews/76/76944_995351-hq.mp3	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	6a3f7812af0aae4a3ee20024b0dc2665e518cf2da334c5a4891e9d7d2079b2c7	29a58e83833cca3446305b0c51780ebf2fb3c83dc18bccc7a8e3e0ad5203b816	282.000000	17.100000	tempest
